Query.Mass,Matched.Compound,Matched.Form,Retention.Time,Mass.Diff,Empirical.Compound
389.2084,C00219,M+HCOOK[1+],3.95,0.000376466770035222,EC00041
389.2087,C00219,M+HCOOK[1+],4.49,7.64667699968413e-05,EC00041
389.209,C00219,M+HCOOK[1+],3.89,0.000223533229984696,EC00041
221.2261,C00249,M-H4O2+H[1+],6.24,0.000176466770028583,EC00046
221.2263,C00249,M-H4O2+H[1+],4.51,2.35332299780566e-05,EC00047
221.22633,C00249,M-H4O2+H[1+],5.21,5.35332299591573e-05,EC00048
239.2368,C00249,M-H2O+H[1+],5.2,7.6466770025263e-05,EC00048
239.2369,C00249,M-H2O+H[1+],4.17,2.35332299780566e-05,EC00047
239.23693,C00249,M-H2O+H[1+],5.11,5.3533229987579e-05,EC00048
257.2473,C00249,M+H[1+],5.2,0.000176466770028583,EC00048
257.2478,C00249,M+H[1+],6.52,0.000323533229959594,EC00046
257.248,C00249,M+H[1+],5.81,0.000523533229966233,EC00049
257.2481,C00249,M+H[1+],5.83,0.000623533229997975,EC00049
275.2578,C00249,M+H2O+H[1+],4.73,0.000276466770060324,EC00047
295.2033,C00249,M+K[1+],4.79,0.000323533230016437,EC00047
325.2342,C00249,M+HCOONa[1+],4.35,0.000676466770016759,EC00047
325.2348,C00249,M+HCOONa[1+],4.64,7.64667699968413e-05,EC00047
325.2349,C00249,M+HCOONa[1+],4.56,2.35332299780566e-05,EC00047
325.2351,C00249,M+HCOONa[1+],3.76,0.000223533229984696,EC00047
325.2365,C00249,M+HCOONa[1+],3.96,0.00162353322997433,EC00047
341.2089,C00249,M+HCOOK[1+],4.64,0.000123533230009798,EC00047
341.20899,C00249,M+HCOOK[1+],4.56,0.0002135332299531,EC00047
331.1417,C00255,M-HCOOH+H[1+],3.14,0.00152353322999943,EC00050
359.1365,C00255,M-H2O+H[1+],3.25,0.00152353322999943,EC00050
215.1789,C00280,M-C3H4O2+H[1+],4.35,0.000576466770041861,EC00014
215.17923,C00280,M-C3H4O2+H[1+],3.99,0.000246466770050802,EC00014
215.17927,C00280,M-C3H4O2+H[1+],3.94,0.000206466770038105,EC00014
215.17928,C00280,M-C3H4O2+H[1+],4.4,0.000196466770034931,EC00014
243.2099,C00280,M-CO2+H[1+],4.09,0.000876466770023399,EC00014
243.21,C00280,M-CO2+H[1+],5.11,0.000776466770020079,EC00014
243.2101,C00280,M-CO2+H[1+],4.64,0.000676466770016759,EC00014
243.2104,C00280,M-CO2+H[1+],4.71,0.000376466770035222,EC00014
243.2106,C00280,M-CO2+H[1+],4.41,0.000176466770028583,EC00014
243.21075,C00280,M-CO2+H[1+],3.99,2.64667700378141e-05,EC00014
243.211,C00280,M-CO2+H[1+],3.94,0.000223533229984696,EC00014
259.205,C00280,M-CO+H[1+],4.08,0.000576466770041861,EC00014
259.2051,C00280,M-CO+H[1+],4.23,0.00047646677001012,EC00014
259.2053,C00280,M-CO+H[1+],4.84,0.000276466770003481,EC00014
259.2056,C00280,M-CO+H[1+],4.66,2.35332299780566e-05,EC00014
287.2,C00280,M+H[1+],4.46,0.000576466770041861,EC00014
305.2111,C00280,M+H2O+H[1+],4.13,7.64667700536847e-05,EC00014
305.21113,C00280,M+H2O+H[1+],4.42,4.64667700157406e-05,EC00014
305.2113,C00280,M+H2O+H[1+],3.7,0.000123533229952955,EC00014
309.1824,C00280,M+Na[1+],4.02,0.000176466770028583,EC00014
309.1826,C00280,M+Na[1+],4.13,2.35332299780566e-05,EC00014
309.1835,C00280,M+Na[1+],3.9,0.000923533229979512,EC00014
355.1875,C00280,M+HCOONa[1+],4.34,0.00047646677001012,EC00014
355.1883,C00280,M+HCOONa[1+],3.78,0.000323533230016437,EC00014
355.1897,C00280,M+HCOONa[1+],3.94,0.00172353323000607,EC00014
371.1624,C00280,M+HCOOK[1+],3.72,0.000523533229966233,EC00014
371.1628,C00280,M+HCOOK[1+],4.49,0.000923533229979512,EC00014
228.2687,C00319,M-C3H4O2+H[1+],3.8,0.000123533229981376,EC00051
228.269,C00319,M-C3H4O2+H[1+],4.23,0.000423533229991335,EC00051
256.2992,C00319,M-CO2+H[1+],4.02,0.000676466770016759,EC00051
264.2689,C00319,M-H4O2+H[1+],4.25,0.000423533229991335,EC00051
272.2948,C00319,M-CO+H[1+],4.29,0.000123533230009798,EC00051
272.29482,C00319,M-CO+H[1+],4.44,0.000143533230016146,EC00051
282.279,C00319,M-H2O+H[1+],5.23,7.64667699968413e-05,EC00052
282.2791,C00319,M-H2O+H[1+],4.25,2.35332300349e-05,EC00051
283.263,C00319,M-NH3+H[1+],10.88,0.000176466770028583,EC00053
283.2631,C00319,M-NH3+H[1+],11.26,7.64667699968413e-05,EC00053
283.2633,C00319,M-NH3+H[1+],4.67,0.000123533230009798,EC00051
300.2892,C00319,M+H[1+],10.9,0.00047646677001012,EC00053
300.2896,C00319,M+H[1+],4.99,7.64667699968413e-05,EC00052
300.28962,C00319,M+H[1+],4.67,5.6466769990493e-05,EC00051
300.2897,C00319,M+H[1+],6.01,2.35332299780566e-05,EC00052
300.28976,C00319,M+H[1+],4.25,8.35332299971014e-05,EC00051
300.28978,C00319,M+H[1+],5.75,0.00010353323000345,EC00052
300.2898,C00319,M+H[1+],5.43,0.000123533230009798,EC00052
318.2999,C00319,M+H2O+H[1+],5.32,0.000376466770035222,EC00052
318.3002,C00319,M+H2O+H[1+],4.21,7.64667699968413e-05,EC00051
318.30024,C00319,M+H2O+H[1+],4.67,3.64667700409882e-05,EC00051
318.3004,C00319,M+H2O+H[1+],5.58,0.000123533230009798,EC00052
318.30049,C00319,M+H2O+H[1+],4.09,0.000213533230009944,EC00051
318.3006,C00319,M+H2O+H[1+],5.13,0.000323533229959594,EC00052
322.2716,C00319,M+Na[1+],4.25,7.64667700536847e-05,EC00051
322.2719,C00319,M+Na[1+],4.99,0.000223533229984696,EC00052
322.2726,C00319,M+Na[1+],7.87,0.000923533229979512,EC00054
338.2455,C00319,M+K[1+],4.25,0.000323533230016437,EC00051
338.2456,C00319,M+K[1+],4.99,0.000423533230048179,EC00052
384.2528,C00319,M+HCOOK[1+],4.54,0.00182353322998097,EC00051
766.6493,C00350,M-HCOOH+H[1+],10.86,0.00193277433004369,EC00055
766.64946,C00350,M-HCOOH+H[1+],11.46,0.00209277432998078,EC00055
766.6507,C00350,M-HCOOH+H[1+],10.96,0.00333277433003332,EC00055
768.6649,C00350,M-CO2+H[1+],10.96,0.00193277433004369,EC00055
795.6283,C00350,M-NH3+H[1+],11.02,0.0020327743299049,EC00055
812.655,C00350,M+H[1+],11.02,0.00223277432996838,EC00055
812.6551,C00350,M+H[1+],10.76,0.00233277432994328,EC00055
812.6554,C00350,M+H[1+],10.45,0.00263277432998166,EC00055
249.2211,C00370,M+H[1+],4.07,0.000176466770000161,EC00056
249.2212,C00370,M+H[1+],4.48,7.64667699968413e-05,EC00056
249.22122,C00370,M+H[1+],3.97,5.64667700189148e-05,EC00056
267.2317,C00370,M+H2O+H[1+],4.48,0.000176466770028583,EC00056
267.2318,C00370,M+H2O+H[1+],4.08,7.64667699968413e-05,EC00056
267.23182,C00370,M+H2O+H[1+],4.3,5.6466769990493e-05,EC00056
267.23187,C00370,M+H2O+H[1+],3.97,6.46677000304408e-06,EC00056
271.2044,C00370,M+Na[1+],4.3,0.00112353322998615,EC00056
317.2084,C00370,M+HCOONa[1+],4.23,0.000276466770003481,EC00056
333.181,C00370,M+HCOOK[1+],3.71,0.00157646677001821,EC00056
333.1819,C00370,M+HCOOK[1+],4.23,0.000676466770016759,EC00056
285.2212,C00376,M+H[1+],4.04,7.64667699968413e-05,EC00057
303.2313,C00376,M+H2O+H[1+],3.69,0.000576466770041861,EC00057
303.2316,C00376,M+H2O+H[1+],3.85,0.000276466770003481,EC00057
303.23178,C00376,M+H2O+H[1+],4.05,9.64667700031896e-05,EC00057
307.2033,C00376,M+Na[1+],4.1,2.35332299780566e-05,EC00057
353.208,C00376,M+HCOONa[1+],4.17,0.000676466769959916,EC00057
353.2086,C00376,M+HCOONa[1+],3.88,7.64667699968413e-05,EC00057
353.2087,C00376,M+HCOONa[1+],4.03,2.35332300349e-05,EC00057
369.1821,C00376,M+HCOOK[1+],3.99,0.00047646677001012,EC00057
266.1198,C00378,M+H[1+],3.59,0.000223533229984696,EC00058
320.1987,C00390,M[1+],3.86,6.10000000165201e-05,EC00059
321.2061,C00390,M+H[1+],3.97,6.25332299932779e-05,EC00059
321.2063,C00390,M+H[1+],3.87,0.000262533229999917,EC00059
339.215,C00390,M+H2O+H[1+],3.77,0.00163746677003473,EC00059
339.2164,C00390,M+H2O+H[1+],3.9,0.000237466769988259,EC00059
343.1876,C00390,M+Na[1+],3.39,0.000437466769994899,EC00060
343.1881,C00390,M+Na[1+],3.86,6.25332300501213e-05,EC00059
359.1615,C00390,M+K[1+],3.96,3.74667700384634e-05,EC00059
359.1623,C00390,M+K[1+],3.86,0.000762533229988094,EC00059
389.1937,C00390,M+HCOONa[1+],3.1,0.000262533229999917,EC00060
405.1678,C00390,M+HCOOK[1+],3.11,0.000462533230006557,EC00060
247.1691,C00399,M-C3H4O2+H[1+],4.04,0.000185789770029032,EC00061
247.16911,C00399,M-C3H4O2+H[1+],4.41,0.000175789770025858,EC00061
273.1848,C00399,M-HCOOH+H[1+],4.15,0.000185789770000611,EC00061
275.2002,C00399,M-CO2+H[1+],4.35,0.00038578977000725,EC00061
275.2004,C00399,M-CO2+H[1+],4.07,0.000185789770000611,EC00061
275.2005,C00399,M-CO2+H[1+],3.86,8.57897700257126e-05,EC00061
275.20065,C00399,M-CO2+H[1+],3.6,6.42102299934777e-05,EC00061
275.20067,C00399,M-CO2+H[1+],3.77,8.4210229999826e-05,EC00061
283.1685,C00399,M-H4O2+H[1+],4.24,0.000685789769988787,EC00061
283.1696,C00399,M-H4O2+H[1+],3.91,0.000414210230019307,EC00061
291.1948,C00399,M-CO+H[1+],4.03,0.000585789770013889,EC00061
291.1954,C00399,M-CO+H[1+],3.77,1.42102300060287e-05,EC00061
291.196,C00399,M-CO+H[1+],4.26,0.000614210230025947,EC00061
301.1801,C00399,M-H2O+H[1+],3.74,0.000314210229987566,EC00061
319.1905,C00399,M+H[1+],3.74,0.000114210229980927,EC00061
337.2015,C00399,M+H2O+H[1+],3.98,0.000514210229994205,EC00061
337.2016,C00399,M+H2O+H[1+],4.14,0.000614210229969103,EC00061
357.147,C00399,M+K[1+],4.28,0.00111421023001412,EC00061
243.2099,C00410,M-C3H4O2+H[1+],4.09,0.000876466770023399,EC00062
243.21,C00410,M-C3H4O2+H[1+],5.11,0.000776466770020079,EC00062
243.2101,C00410,M-C3H4O2+H[1+],4.64,0.000676466770016759,EC00062
243.2104,C00410,M-C3H4O2+H[1+],4.71,0.000376466770035222,EC00062
243.2105,C00410,M-C3H4O2+H[1+],5.85,0.000276466770031902,EC00062
243.2106,C00410,M-C3H4O2+H[1+],4.41,0.000176466770028583,EC00062
243.21075,C00410,M-C3H4O2+H[1+],3.99,2.64667700378141e-05,EC00062
243.211,C00410,M-C3H4O2+H[1+],3.94,0.000223533229984696,EC00062
269.2254,C00410,M-HCOOH+H[1+],4.93,0.00107646677003004,EC00062
269.2261,C00410,M-HCOOH+H[1+],6.12,0.000376466770035222,EC00062
271.24198,C00410,M-CO2+H[1+],4.38,9.64667700031896e-05,EC00062
271.2425,C00410,M-CO2+H[1+],5.38,0.000423533229991335,EC00062
271.24257,C00410,M-CO2+H[1+],5.21,0.000493533229985132,EC00062
287.2357,C00410,M-CO+H[1+],4.12,0.00117646677000494,EC00062
287.2364,C00410,M-CO+H[1+],5.03,0.00047646677001012,EC00062
287.2365,C00410,M-CO+H[1+],4.93,0.000376466770035222,EC00062
287.2366,C00410,M-CO+H[1+],6.19,0.000276466770003481,EC00062
287.2369,C00410,M-CO+H[1+],3.89,2.35332299780566e-05,EC00062
287.237,C00410,M-CO+H[1+],4.39,0.000123533230009798,EC00062
287.2375,C00410,M-CO+H[1+],5.34,0.000623533229997975,EC00062
297.2217,C00410,M-H2O+H[1+],3.34,0.000423533229991335,EC00062
315.2316,C00410,M+H[1+],4.03,0.000276466770003481,EC00062
315.2317,C00410,M+H[1+],4.34,0.000176466770028583,EC00062
315.2318,C00410,M+H[1+],5.62,7.64667699968413e-05,EC00062
315.23185,C00410,M+H[1+],5.15,2.64667700093923e-05,EC00062
315.232,C00410,M+H[1+],3.82,0.000123533230009798,EC00062
333.2421,C00410,M+H2O+H[1+],4.04,0.000376466770035222,EC00062
333.2422,C00410,M+H2O+H[1+],4.83,0.000276466770003481,EC00062
333.2424,C00410,M+H2O+H[1+],3.82,7.64667700536847e-05,EC00062
333.24246,C00410,M+H2O+H[1+],3.9,1.64667700346399e-05,EC00062
333.2428,C00410,M+H2O+H[1+],3.61,0.000323533229959594,EC00062
337.2124,C00410,M+Na[1+],4.08,0.00147646676998647,EC00062
337.2131,C00410,M+Na[1+],4.13,0.000776466769991657,EC00062
337.2137,C00410,M+Na[1+],4.51,0.000176466769971739,EC00062
353.1888,C00410,M+K[1+],5.14,0.00142353322996769,EC00062
383.2191,C00410,M+HCOONa[1+],4.01,0.000176466769971739,EC00062
383.2192,C00410,M+HCOONa[1+],3.86,7.64667699968413e-05,EC00062
383.21927,C00410,M+HCOONa[1+],3.94,6.46677000304408e-06,EC00062
383.2193,C00410,M+HCOONa[1+],4.79,2.35332299780566e-05,EC00062
629.4908,C00416,M-C3H4O2+H[1+],9.53,0.00031770313000834,EC00063
629.4925,C00416,M-C3H4O2+H[1+],10.19,0.00201770312992267,EC00063
655.5057,C00416,M-HCOOH+H[1+],9.49,0.000482296870018217,EC00063
657.5218,C00416,M-CO2+H[1+],9.96,1.77031299699593e-05,EC00063
665.4896,C00416,M-H4O2+H[1+],9.4,0.000782296870056598,EC00063
673.5166,C00416,M-CO+H[1+],9.58,1.77031299699593e-05,EC00063
683.4977,C00416,M-H2O+H[1+],5.79,0.00328229687011117,EC00064
683.5002,C00416,M-H2O+H[1+],10.19,0.000782296870170285,EC00063
683.5004,C00416,M-H2O+H[1+],9.68,0.000582296870106802,EC00063
683.5006,C00416,M-H2O+H[1+],9.23,0.000382296870157006,EC00063
683.5008,C00416,M-H2O+H[1+],8.51,0.000182296870093523,EC00065
701.509,C00416,M+H[1+],8.98,0.00258229687005951,EC00063
701.5091,C00416,M+H[1+],5.81,0.00248229687008461,EC00064
701.5096,C00416,M+H[1+],8.01,0.00198229687009643,EC00066
701.5099,C00416,M+H[1+],8.22,0.00168229687005805,EC00066
701.5106,C00416,M+H[1+],8.53,0.000982296870120081,EC00065
701.511,C00416,M+H[1+],9.73,0.000582296870106802,EC00063
701.5116,C00416,M+H[1+],9.65,1.77031299699593e-05,EC00063
769.4968,C00416,M+HCOONa[1+],8.98,0.00218229687004623,EC00063
769.4979,C00416,M+HCOONa[1+],7.84,0.00108229687009498,EC00066
567.5345,C00422,M-C3H4O2+H[1+],9.73,0.000216574769979161,EC00067
567.5346,C00422,M-C3H4O2+H[1+],9.92,0.000116574770004263,EC00067
567.5347,C00422,M-C3H4O2+H[1+],9.44,1.65747699156782e-05,EC00068
593.5484,C00422,M-HCOOH+H[1+],8.66,0.00201657476998207,EC00069
593.55,C00422,M-HCOOH+H[1+],9.83,0.000416574770042644,EC00067
595.5658,C00422,M-CO2+H[1+],10.17,0.000216574769979161,EC00067
603.5323,C00422,M-H4O2+H[1+],9.89,0.00231657477002045,EC00067
603.5341,C00422,M-H4O2+H[1+],9.35,0.000516574770017542,EC00068
603.535,C00422,M-H4O2+H[1+],7.88,0.000383425229983914,EC00069
611.5602,C00422,M-CO+H[1+],8.66,0.00061657476999244,EC00069
621.5449,C00422,M-H2O+H[1+],9.37,0.000316574770067746,EC00068
639.5551,C00422,M+H[1+],8.2,0.000716574769967337,EC00069
661.5374,C00422,M+Na[1+],8.7,0.000416574769928957,EC00069
661.5377,C00422,M+Na[1+],9.79,0.000116574770004263,EC00067
661.53773,C00422,M+Na[1+],8.2,8.65747699663189e-05,EC00069
661.5389,C00422,M+Na[1+],8.89,0.00108342523003557,EC00069
677.5099,C00422,M+K[1+],8.2,0.001416574770019,EC00069
677.5114,C00422,M+K[1+],8.65,8.34252299455329e-05,EC00069
677.51146,C00422,M+K[1+],8.41,0.000143425230021421,EC00069
677.5116,C00422,M+K[1+],9.77,0.000283425230009016,EC00067
697.5137,C00422,M+NaCl[1+],9.36,0.000716574770081024,EC00068
697.5156,C00422,M+NaCl[1+],8.13,0.00118342522989678,EC00069
697.5158,C00422,M+NaCl[1+],9.27,0.00138342522996027,EC00068
707.5458,C00422,M+HCOONa[1+],8.85,0.0025834252300001,EC00069
723.5179,C00422,M+HCOOK[1+],8.83,0.000783425230110879,EC00069
325.2365,C00427,M-CO+H[1+],3.96,0.000776466770048501,EC00070
335.2225,C00427,M-H2O+H[1+],2.85,0.000823533230004614,EC00071
335.22256,C00427,M-H2O+H[1+],2.42,0.000883533229966815,EC00072
375.2132,C00427,M+Na[1+],3.67,0.00107646677003004,EC00070
411.1914,C00427,M+NaCl[1+],3.01,0.000523533229966233,EC00071
437.1936,C00427,M+HCOOK[1+],3.93,2.35332299780566e-05,EC00070
271.1689,C00468,M+H[1+],3.76,0.000376466769978379,EC00073
289.1789,C00468,M+H2O+H[1+],3.8,0.000976466769998297,EC00073
259.24181,C00473,M-CO+H[1+],5.1,0.000166466769996987,EC00074
259.242,C00473,M-CO+H[1+],4.74,2.35332300349e-05,EC00074
259.2423,C00473,M-CO+H[1+],4.84,0.000323533230016437,EC00074
269.2254,C00473,M-H2O+H[1+],4.93,0.000976466769998297,EC00074
269.2261,C00473,M-H2O+H[1+],6.12,0.000276466770003481,EC00075
287.2357,C00473,M+H[1+],4.12,0.00127646676997983,EC00074
287.2364,C00473,M+H[1+],5.03,0.000576466769985018,EC00074
287.2365,C00473,M+H[1+],4.93,0.00047646677001012,EC00074
287.2366,C00473,M+H[1+],6.19,0.000376466769978379,EC00075
287.2369,C00473,M+H[1+],3.89,7.64667699968413e-05,EC00074
287.237,C00473,M+H[1+],4.39,2.35332300349e-05,EC00074
287.2375,C00473,M+H[1+],5.34,0.000523533230023077,EC00074
305.247,C00473,M+H2O+H[1+],4.12,0.000576466769985018,EC00074
305.2471,C00473,M+H2O+H[1+],4.66,0.00047646677001012,EC00074
305.24712,C00473,M+H2O+H[1+],4.84,0.000456466770003772,EC00074
305.24716,C00473,M+H2O+H[1+],5.34,0.000416466769991075,EC00074
305.2472,C00473,M+H2O+H[1+],4.93,0.000376466769978379,EC00074
305.2474,C00473,M+H2O+H[1+],4.39,0.000176466769971739,EC00074
305.24743,C00473,M+H2O+H[1+],5.51,0.000146466769990639,EC00074
305.2476,C00473,M+H2O+H[1+],3.9,2.35332299780566e-05,EC00074
309.2185,C00473,M+Na[1+],4.18,0.000476466769953277,EC00074
355.2231,C00473,M+HCOONa[1+],3.88,0.00127646676997983,EC00074
355.2242,C00473,M+HCOONa[1+],4.44,0.000176466769971739,EC00074
355.2244,C00473,M+HCOONa[1+],4.85,2.35332300349e-05,EC00074
355.22447,C00473,M+HCOONa[1+],4.76,9.35332300286973e-05,EC00074
355.2246,C00473,M+HCOONa[1+],4.07,0.000223533230041539,EC00074
355.22468,C00473,M+HCOONa[1+],3.95,0.000303533230010089,EC00074
371.1975,C00473,M+HCOOK[1+],3.88,0.000776466769991657,EC00074
549.2497,C00486,M-H4O2+H[1+],4.6,0.000123533229952955,EC00076
585.2702,C00486,M+H[1+],4.46,0.000576466769985018,EC00076
585.2707,C00486,M+H[1+],4.54,7.64667699968413e-05,EC00076
607.2545,C00486,M+Na[1+],4.35,0.00172353323000607,EC00076
459.1707,C00492,M-HCOOH+H[1+],5.04,0.000176466769971739,EC00077
527.1584,C00492,M+Na[1+],5.05,0.000123533230066641,EC00077
511.2342,C00500,M-C3H4O2+H[1+],4.08,0.000223533229984696,EC00078
537.2495,C00500,M-HCOOH+H[1+],4.31,0.000176466769971739,EC00078
565.243,C00500,M-H2O+H[1+],4.81,0.00147646676998647,EC00079
583.2546,C00500,M+H[1+],3.84,0.00047646677001012,EC00078
583.2548,C00500,M+H[1+],3.74,0.000276466769946637,EC00078
583.2551,C00500,M+H[1+],4.45,2.35332299780566e-05,EC00078
583.2561,C00500,M+H[1+],3.97,0.00102353322995441,EC00078
601.2647,C00500,M+H2O+H[1+],3.61,0.000976466769998297,EC00078
601.265,C00500,M+H2O+H[1+],3.7,0.000676466769959916,EC00078
605.2364,C00500,M+Na[1+],3.85,0.000676466769959916,EC00078
605.237,C00500,M+Na[1+],4.45,7.64667699968413e-05,EC00078
605.2374,C00500,M+Na[1+],3.98,0.000323533230016437,EC00078
241.2518,C00517,M+H[1+],5.6,0.000776466769991657,EC00080
219.2107,C00523,M-C3H4O2+H[1+],4.81,7.6466770025263e-05,EC00081
219.21071,C00523,M-C3H4O2+H[1+],4.74,6.64667700220889e-05,EC00081
219.21075,C00523,M-C3H4O2+H[1+],7.63,2.64667700378141e-05,EC00082
219.21076,C00523,M-C3H4O2+H[1+],4.97,1.64667700346399e-05,EC00081
219.21079,C00523,M-C3H4O2+H[1+],4.24,1.35332299748825e-05,EC00081
245.2258,C00523,M-HCOOH+H[1+],5.36,0.000676466770016759,EC00081
245.22626,C00523,M-HCOOH+H[1+],5.02,0.000216466770012858,EC00081
245.226261,C00523,M-HCOOH+H[1+],4.93,0.000215466770015382,EC00081
245.22628,C00523,M-HCOOH+H[1+],4.2,0.000196466770006509,EC00081
245.2266,C00523,M-HCOOH+H[1+],7.62,0.000123533229981376,EC00082
247.24192,C00523,M-CO2+H[1+],5.38,0.000156466770022234,EC00081
247.24194,C00523,M-CO2+H[1+],4.67,0.000136466770015886,EC00081
247.24197,C00523,M-CO2+H[1+],5.28,0.000106466770006364,EC00081
247.2421,C00523,M-CO2+H[1+],7.63,2.35332299780566e-05,EC00082
255.2108,C00523,M-H4O2+H[1+],7.35,0.000123533229981376,EC00082
255.211,C00523,M-H4O2+H[1+],4.81,0.000323533229988016,EC00081
263.236755,C00523,M-CO+H[1+],4.93,0.000121466769996914,EC00081
263.23677,C00523,M-CO+H[1+],5.01,0.000106466770034785,EC00081
273.221,C00523,M-H2O+H[1+],4.32,0.000276466770003481,EC00081
273.2211,C00523,M-H2O+H[1+],4.48,0.000176466770028583,EC00081
273.22113,C00523,M-H2O+H[1+],4.07,0.000146466769990639,EC00081
273.2212,C00523,M-H2O+H[1+],3.82,7.64667699968413e-05,EC00081
273.2215,C00523,M-H2O+H[1+],7.36,0.000223533229984696,EC00082
273.2216,C00523,M-H2O+H[1+],4.81,0.000323533230016437,EC00081
291.2313,C00523,M+H[1+],4.09,0.000576466770041861,EC00081
291.2316,C00523,M+H[1+],4.3,0.000276466770003481,EC00081
291.2317,C00523,M+H[1+],4.49,0.000176466770028583,EC00081
291.2318,C00523,M+H[1+],3.95,7.64667699968413e-05,EC00081
309.2423,C00523,M+H2O+H[1+],4.07,0.000176466770028583,EC00081
313.2137,C00523,M+Na[1+],4.29,0.000176466769971739,EC00081
313.2138,C00523,M+Na[1+],4.49,7.64667699968413e-05,EC00081
359.2188,C00523,M+HCOONa[1+],3.68,0.00047646677001012,EC00081
359.2196,C00523,M+HCOONa[1+],3.9,0.000323533230016437,EC00081
375.1919,C00523,M+HCOOK[1+],4.06,0.00127646677003668,EC00081
375.1931,C00523,M+HCOOK[1+],3.67,7.64667699968413e-05,EC00081
217.1946,C00535,M-C3H4O2+H[1+],5.12,0.000476466770038542,EC00083
217.1951,C00535,M-C3H4O2+H[1+],4.74,2.35332299496349e-05,EC00083
217.1952,C00535,M-C3H4O2+H[1+],4.5,0.000123533229952955,EC00083
217.19522,C00535,M-C3H4O2+H[1+],4.13,0.000143533229959303,EC00083
217.19529,C00535,M-C3H4O2+H[1+],5.43,0.0002135332299531,EC00083
217.1953,C00535,M-C3H4O2+H[1+],4.4,0.000223533229956274,EC00083
217.1958,C00535,M-C3H4O2+H[1+],5.01,0.000723533229944451,EC00083
243.2099,C00535,M-HCOOH+H[1+],4.09,0.000876466770023399,EC00083
243.21,C00535,M-HCOOH+H[1+],5.11,0.000776466770020079,EC00083
243.2101,C00535,M-HCOOH+H[1+],4.64,0.000676466770016759,EC00083
243.2104,C00535,M-HCOOH+H[1+],4.71,0.000376466770035222,EC00083
243.2105,C00535,M-HCOOH+H[1+],5.85,0.000276466770031902,EC00084
243.2106,C00535,M-HCOOH+H[1+],4.41,0.000176466770028583,EC00083
243.21075,C00535,M-HCOOH+H[1+],3.99,2.64667700378141e-05,EC00083
243.211,C00535,M-HCOOH+H[1+],3.94,0.000223533229984696,EC00083
245.2258,C00535,M-CO2+H[1+],5.36,0.000576466770041861,EC00083
245.22626,C00535,M-CO2+H[1+],5.02,0.00011646677003796,EC00083
245.226261,C00535,M-CO2+H[1+],4.93,0.000115466770040484,EC00083
245.22628,C00535,M-CO2+H[1+],4.2,9.64667700316113e-05,EC00083
261.2203,C00535,M-CO+H[1+],3.88,0.000876466770023399,EC00083
261.2204,C00535,M-CO+H[1+],4.02,0.000776466770048501,EC00083
261.2206,C00535,M-CO+H[1+],4.12,0.000576466770041861,EC00083
261.2207,C00535,M-CO+H[1+],4.43,0.00047646677001012,EC00083
261.22094,C00535,M-CO+H[1+],5.11,0.000236466770047628,EC00083
261.221,C00535,M-CO+H[1+],4.26,0.000176466770028583,EC00083
261.2211,C00535,M-CO+H[1+],5.86,7.64667700536847e-05,EC00084
261.2217,C00535,M-CO+H[1+],4.71,0.000523533229966233,EC00083
261.2218,C00535,M-CO+H[1+],4.64,0.000623533229941131,EC00083
271.2044,C00535,M-H2O+H[1+],4.3,0.00117646677000494,EC00083
271.2059,C00535,M-H2O+H[1+],4.49,0.000323533229959594,EC00083
289.2154,C00535,M+H[1+],4.35,0.000776466770048501,EC00083
289.2161,C00535,M+H[1+],5.81,7.64667700536847e-05,EC00084
289.21617,C00535,M+H[1+],3.81,6.46677005988749e-06,EC00083
289.2163,C00535,M+H[1+],3.67,0.000123533229952955,EC00083
307.2264,C00535,M+H2O+H[1+],3.88,0.000376466770035222,EC00083
311.1976,C00535,M+Na[1+],4.17,0.000576466770041861,EC00083
311.1981,C00535,M+Na[1+],4.25,7.64667700536847e-05,EC00083
357.2037,C00535,M+HCOONa[1+],3.99,0.000123533230009798,EC00083
373.1776,C00535,M+HCOOK[1+],4,0.000123533229952955,EC00083
696.5907,C00550,M-H4O2+H[1+],7.26,0.00206546676997732,EC00085
696.5921,C00550,M-H4O2+H[1+],6.74,0.000665466769987688,EC00086
696.5926,C00550,M-H4O2+H[1+],6.62,0.000165466769999512,EC00086
714.6001,C00550,M-H2O+H[1+],7.47,0.00326546677001716,EC00085
714.6017,C00550,M-H2O+H[1+],6.77,0.00166546676996404,EC00086
714.6024,C00550,M-H2O+H[1+],7.25,0.000965466770026069,EC00085
754.5961,C00550,M+Na[1+],7.43,0.000134533230038869,EC00085
754.5972,C00550,M+Na[1+],8.03,0.00123453323010381,EC00087
754.5974,C00550,M+Na[1+],7.61,0.0014345332300536,EC00085
754.5975,C00550,M+Na[1+],8.21,0.0015345332300285,EC00087
800.6033,C00550,M+HCOONa[1+],6.22,0.00193453323004178,EC00086
800.6039,C00550,M+HCOONa[1+],6.45,0.00253453323000485,EC00086
325.2365,C00584,M-CO+H[1+],3.96,0.000776466770048501,EC00070
335.2225,C00584,M-H2O+H[1+],2.85,0.000823533230004614,EC00071
335.22256,C00584,M-H2O+H[1+],2.42,0.000883533229966815,EC00072
375.2132,C00584,M+Na[1+],3.67,0.00107646677003004,EC00070
411.1914,C00584,M+NaCl[1+],3.01,0.000523533229966233,EC00071
437.1936,C00584,M+HCOOK[1+],3.93,2.35332299780566e-05,EC00070
